0.28,0,0,237.86,50.1102,14.05,0,0,"2016-07-18 19:29:33"
0.28,0,0,237.92,50.0425,346.2,0,0,"2016-07-18 19:29:37"
0.28,0,0,237.62,50.0976,356.5,0,0,"2016-07-18 19:29:41"
0.28,0,0,237.57,50.0125,355.6,0,0,"2016-07-18 19:29:45"
0.27,0,0,237.61,49.9949,354.9,0,0,"2016-07-18 19:29:49"
0.28,0,0,237.83,50.0976,355.1,0,0,"2016-07-18 19:29:53"
0.27,0,0,237.76,50.0675,356.2,0,0,"2016-07-18 19:29:57"
0.28,0,0,237.75,50.1102,357.2,0,0,"2016-07-18 19:30:01"
0.28,0,0,237.56,50.1102,356.2,0,0,"2016-07-18 19:30:05"
0.28,0,0,237.56,50.1002,357.5,0,0,"2016-07-18 19:30:09"
0.28,0,0,237.46,50.0525,355.8,0,0,"2016-07-18 19:30:13"
0.28,0,0,237.45,50.0826,355.8,0,0,"2016-07-18 19:30:17"
0.29,0,0,237.22,50.0024,357.5,0,0,"2016-07-18 19:30:21"
0.28,0,0,237.28,50.0675,357.9,0,0,"2016-07-18 19:30:25"
0.28,0,0,237.44,50.065,355.3,0,0,"2016-07-18 19:30:29"
0.28,0,0,237.46,50.02,353.7,0,0,"2016-07-18 19:30:33"
0.28,0,0,237.55,50.0175,347.6,0,0,"2016-07-18 19:30:37"
0.28,0,0,237.41,50.04,354.6,0,0,"2016-07-18 19:30:41"
0.28,0,0,237.68,50.04,357.2,0,0,"2016-07-18 19:30:45"
0.28,0,0,237.66,50.0625,356.4,0,0,"2016-07-18 19:30:49"
0.28,0,0,237.73,50.015,356.1,0,0,"2016-07-18 19:30:53"
0.28,0,0,237.61,50.0625,355.9,0,0,"2016-07-18 19:30:57"
0.28,0,0,237.58,50.03,357.2,0,0,"2016-07-18 19:31:01"
0.28,0,0,237.58,50.03,356.3,0,0,"2016-07-18 19:31:05"
0.28,0,0,237.72,50.0475,356.6,0,0,"2016-07-18 19:31:09"
0.28,0,0,237.71,49.99,355.1,0,0,"2016-07-18 19:31:13"
0.28,0,0,237.74,50.1202,355.2,0,0,"2016-07-18 19:31:17"
0.28,0,0,237.78,50.0175,356,0,0,"2016-07-18 19:31:21"
0.29,0,0,237.92,50.005,357,0,0,"2016-07-18 19:31:25"
0.28,0,0,237.89,50.02,355.5,0,0,"2016-07-18 19:31:29"
0.28,0,0,238.02,49.99,350.6,0,0,"2016-07-18 19:31:33"
0.28,0,0,238.51,50.1152,354,0,0,"2016-07-18 19:31:37"
0.28,0,0,238.18,50.065,353,0,0,"2016-07-18 19:31:41"
0.28,0,0,238.3,50.0876,355.5,0,0,"2016-07-18 19:31:45"
0.28,0,0,238.46,50.0225,355.6,0,0,"2016-07-18 19:31:49"
0.28,0,0,238.55,49.9625,355.4,0,0,"2016-07-18 19:31:53"
0.27,0,0,238.28,50.0225,354.6,0,0,"2016-07-18 19:31:57"
0.28,0,0,238.37,50.0325,355.7,0,0,"2016-07-18 19:32:01"
0.28,0,0,238.42,50.0425,0.269,0,0,"2016-07-18 19:32:05"
0.28,0,0,238.34,50.07,358.3,0,0,"2016-07-18 19:32:09"
0.28,0,0,238.46,50.0675,359.7,0,0,"2016-07-18 19:32:13"
0.28,0,0,238.26,50.0751,355.9,0,0,"2016-07-18 19:32:17"
0.28,0,0,238.27,50.0801,356.1,0,0,"2016-07-18 19:32:21"
0.28,0,0,238.46,50.1052,355.3,0,0,"2016-07-18 19:32:25"
0.28,0,0,238.42,49.9825,357.3,0,0,"2016-07-18 19:32:29"
0.29,0,0,238.44,49.985,359.1,0,0,"2016-07-18 19:32:33"
0.28,0,0,238.46,50.005,347.5,0,0,"2016-07-18 19:32:37"
0.28,0,0,238.53,50.0125,352.1,0,0,"2016-07-18 19:32:41"
0.28,0,0,238.55,50.07,354.1,0,0,"2016-07-18 19:32:45"
0.28,0,0,238.35,50.06,356.6,0,0,"2016-07-18 19:32:49"
0.28,0,0,238.44,50.0851,356.9,0,0,"2016-07-18 19:32:53"
0.28,0,0,238.41,50.0325,355.8,0,0,"2016-07-18 19:32:57"
0.28,0,0,238.22,49.9949,355.3,0,0,"2016-07-18 19:33:01"
0.28,0,0,238.22,50.055,355.8,0,0,"2016-07-18 19:33:05"
0.28,0,0,238.29,50.045,356.9,0,0,"2016-07-18 19:33:09"
0.28,0,0,238.27,50.04,357.5,0,0,"2016-07-18 19:33:13"
0.28,0,0,238.23,50.0926,355.8,0,0,"2016-07-18 19:33:17"
0.28,0,0,238.31,50.015,357.4,0,0,"2016-07-18 19:33:21"
0.28,0,0,238.12,50.0024,356.5,0,0,"2016-07-18 19:33:25"
0.28,0,0,238.21,50.2487,356.1,0,0,"2016-07-18 19:33:29"
0.28,0,0,238.04,49.9975,354.4,0,0,"2016-07-18 19:33:33"
0.28,0,0,237.89,50.0125,354.8,0,0,"2016-07-18 19:33:37"
